id A,id B,Name Decomposition A,Name Decomposition B,Suffix Phone A,Suffix Phone B,Suffix Website A,Suffix Website B,Matching Score
9354,38204,{'equancy'},{'equancy'},77373223,77373223,equancy.com,equancy.com,1.0
9358,9358,{'opendatasoft'},{'opendatasoft'},nan,nan,opendatasoft.com,opendatasoft.com,0.9166666666666666
9366,9366,{'canalcloud'},{'canalcloud'},nan,nan,canalcloud.com,canalcloud.com,0.8461538461538461
9386,9386,"{'haproxy', 'llc', 'technologies,'}","{'haproxy', 'llc', 'technologies,'}",74139236,74139236,haproxy.com,haproxy.com,1.0
9411,9411,{'verychic'},{'verychic'},26108282,26108282,verychic.com,verychic.com,1.0
9412,9412,{'eiffage'},{'eiffage'},34658989,34658989,Eiffage.com,Eiffage.com,1.0
9424,59295,"{'and', 'store', 'supply'}","{'and', 'store', 'supply'}",nan,nan,store-and-supply.com,store-and-supply.com,0.8461538461538461
9429,9429,{'teedji'},{'teedji'},nan,nan,mobeelity.io,mobeelity.io,0.9166666666666666
9440,9440,{'rizze'},{'rizze'},nan,nan,rizze.com,rizze.com,0.8461538461538461
9445,18481,{'inventy'},{'inventy'},89829266,nan,inventy.com,inventy.com,0.5789473684210527
9479,9479,"{'légales', 'corporation', '&', 'terms', 'multicultural', 'conditions', 'mentions', 'network'}","{'légales', 'corporation', '&', 'terms', 'multicultural', 'conditions', 'mentions', 'network'}",nan,nan,mcnc.tv,mcnc.tv,0.9166666666666666
9489,9489,{'headoo'},{'headoo'},nan,nan,headoo.com,headoo.com,0.8461538461538461
9495,9495,"{'a', 'quotient', 'shopmium,', 'brand'}","{'a', 'quotient', 'shopmium,', 'brand'}",70405098,70405098,shopmium.com,shopmium.com,1.0
9501,166942,{'sandro'},{'sandro'},40399021,40399021,sandro-paris.com,sandro-paris.com,1.0
9504,63013,"{'digital', 'esv'}","{'digital', 'esv'}",nan,nan,esvdigital.com,esvdigital.com,0.9166666666666666
9512,9512,{'cello.fr'},{'cello.fr'},70712321,70712321,cello.fr,cello.fr,1.0
9513,56288,{'mutieg'},{'mutieg'},nan,69323737,mutieg.fr,mutieg.fr,0.5789473684210527
9515,9515,"{'sas', 'silicom'}","{'sas', 'silicom'}",46841515,46841515,silicom.fr,silicom.fr,1.0
9522,31073,"{'degrés', '62'}","{'degrés', '62'}",nan,nan,62degres.com,62degres.com,0.9166666666666666
9524,36296,{'adloox'},{'adloox'},77630036,83647983,adloox.com,adloox.com,0.5789473684210527
9532,66067,{'merci'},{'merci'},42770033,42770033,merci-merci.com,merci-merci.com,1.0
9542,9542,{'roomchecking'},{'roomchecking'},51504251,51504251,roomchecking.com,roomchecking.com,1.0
9544,68991,{'ekyog'},{'ekyog'},23470990,23470990,ekyog.com,ekyog.com,1.0
9545,9545,"{'délégation', 'la', 'pour', 'coopération', 'catholique'}","{'délégation', 'la', 'pour', 'coopération', 'catholique'}",nan,nan,ladcc.org,ladcc.org,0.8461538461538461
9551,54843,{'brainsonic'},{'brainsonic'},58281920,58281920,brainsonic.com,brainsonic.com,1.0
9553,71046,"{'yxime', 'sa'}","{'yxime', 'sa'}",47750708,47750708,yxime.fr,yxime.fr,1.0
9560,352838,{'quantmetry'},{'quantmetry'},nan,nan,quantmetry.com,quantmetry.com,0.8461538461538461
9566,33457,"{'lpa-cgr', 'avocats'}","{'lpa-cgr', 'avocats'}",53933000,53933000,lpalaw.com,lpalaw.com,1.0
9568,9568,"{'partners', 'investment', 'ik'}","{'partners', 'investment', 'ik'}",73044300,73044300,ikinvest.com,ikinvest.com,1.0
9569,362308,{'aerium'},{'aerium'},nan,nan,aerium.com,aerium.com,0.8461538461538461
9585,9585,{'applidium'},{'applidium'},77628215,77628215,applidium.com,applidium.com,1.0
9590,9590,"{'&', 'performance', 'influence'}","{'&', 'performance', 'influence'}",83790205,83790205,pi-agency.fr,pi-agency.fr,1.0
9605,9605,{'cyanide'},{'cyanide'},47863080,47863080,cyanide-studio.com,cyanide-studio.com,1.0
9607,77158,{'brevalex'},{'brevalex'},nan,nan,brevalex.com,brevalex.com,0.8461538461538461
9624,9624,{'easyflyer'},{'easyflyer'},38561454,38561454,easyflyer.fr,easyflyer.fr,1.0
9630,9630,{'tbwa-corporate'},{'tbwa-corporate'},nan,nan,tbwa-corporate.com,tbwa-corporate.com,0.8461538461538461
9636,369430,"{'airbus', 'helicopters'}",{'airbus'},nan,nan,airbus.com,airbus.com,0.7307692307692307
9641,352102,{'doctrine'},{'doctrine'},86954209,nan,doctrine.fr,doctrine.fr,0.5789473684210527
9645,362932,{'molotov'},"{'tv', 'molotov'}",nan,nan,molotov.tv,molotov.tv,0.7307692307692307
9651,9651,{'shapr'},{'shapr'},nan,nan,shapr.co,shapr.co,0.8461538461538461
9653,9653,"{'paris', 'val', 'marne', 'de'}","{'paris', 'val', 'marne', 'de'}",43906400,43906400,valdemarne.com,valdemarne.com,1.0
9676,9676,{'archos'},{'archos'},69331690,69331690,archos.com,archos.com,1.0
9680,72294,"{'paris', 'pampa'}","{'paris', 'pampa'}",nan,nan,pampa.paris,pampa.paris,0.8461538461538461
9698,9698,{'schoolab'},{'schoolab'},nan,nan,theschoolab.com,theschoolab.com,0.8461538461538461
9702,9702,"{'price', 'garden'}","{'price', 'garden'}",30052100,30052100,gardenprice.com,gardenprice.com,1.0
9710,40689,{'tequilarapido'},{'tequilarapido'},92008030,92008030,tequilarapido.com,tequilarapido.com,1.0
9713,9713,{'waycom'},{'waycom'},nan,nan,waycom.net,waycom.net,0.8461538461538461
9727,21469,"{'perfect', 'memory'}","{'perfect', 'memory'}",73299928,73299928,perfect-memory.com,perfect-memory.com,0.8421052631578947
9731,27610,"{'group', 'evea'}","{'group', 'evea'}",58757900,58757900,evea-group.com,evea-group.com,1.0
9750,53043,{'meetic'},{'meetic'},58179000,70367034,meetic.fr,meetic.fr,0.5789473684210527
9760,9760,{'nam.r'},{'nam.r'},nan,nan,namr.com,namr.com,0.9166666666666666
9779,9779,{'nfrance'},{'nfrance'},34455500,34455500,nfrance.com,nfrance.com,1.0
9780,333268,{'antvoice'},{'antvoice'},83645108,83645108,antvoice.com,antvoice.com,1.0
9783,82497,{'altran'},{'altran'},58479358,nan,altran.com,altran.com,0.5789473684210527
9789,9789,"{'bernardins', 'des', 'collège'}","{'bernardins', 'des', 'collège'}",53107444,53107444,collegedesbernardins.fr,collegedesbernardins.fr,1.0
9791,9791,{'bearstech'},{'bearstech'},70616016,70616016,bearstech.com,bearstech.com,1.0
9793,332800,{'strapi'},{'strapi'},nan,nan,strapi.io,strapi.io,0.8461538461538461
9853,9853,"{'data', 'fr', 'solutions'}","{'data', 'fr', 'solutions'}",nan,nan,data-solutions.com,data-solutions.com,0.8461538461538461
9861,363723,"{'finance', 'covéa'}","{'finance', 'covéa'}",40065150,nan,covea-finance.fr,covea-finance.fr,0.5789473684210527
9865,9865,{'boost.rs'},{'boost.rs'},40374172,40374172,boost.rs,boost.rs,1.0
9881,61415,{'skillup.co'},{'skillup.co'},76400298,76400298,skillup.co,skillup.co,1.0
9882,264569,{'architizer'},{'architizer'},64616083,64616083,architizer.com,architizer.com,1.0
9883,9883,"{'mvp', 'anjali'}","{'mvp', 'anjali'}",nan,nan,anjalimvp.com,anjalimvp.com,0.8461538461538461
9896,27178,{'pickasso'},{'pickasso'},67713461,67713461,pickasso.io,pickasso.io,1.0
9901,12341,"{'entertainment', 'dontnod'}","{'entertainment', 'dontnod'}",44720574,40351511,dont-nod.com,dont-nod.com,0.5789473684210527
9906,351106,"{'-', 'prestashop'}",{'prestashop'},nan,nan,prestashop.com,prestashop.com,0.7916666666666666
9918,9918,{'auxivia'},{'auxivia'},72615414,72615414,auxivia.com,auxivia.com,1.0
9922,9922,"{'allemagne', 'cce', 'les'}","{'allemagne', 'cce', 'les'}",53839292,53839292,cnccef.org,cnccef.org,1.0
9928,9928,"{'comscore,', 'inc.'}","{'comscore,', 'inc.'}",)4382000,)4382000,comscore.com,comscore.com,1.0
9935,9935,"{'france', 'kylia'}","{'france', 'kylia'}",47702418,47702418,kylia-immo.com,kylia-immo.com,1.0
9936,76327,"{'groupe', 'dfm'}","{'groupe', 'dfm'}",43968000,43968000,groupe-dfm.fr,groupe-dfm.fr,1.0
9946,9946,{'seenk'},{'seenk'},nan,nan,seenk.com,seenk.com,0.8461538461538461
9951,9951,"{'and', '-', 'training', 'ttc', 'consulting', 'testing'}","{'and', '-', 'training', 'ttc', 'consulting', 'testing'}",97602780,97602780,ttc-testing.com,ttc-testing.com,1.0
9954,33543,{'alkemics'},{'alkemics'},72709832,72709832,alkemics.com,alkemics.com,1.0
9965,9965,"{'nes', 'sarl'}","{'nes', 'sarl'}",53385700,53385700,nes.fr,nes.fr,1.0
9973,9973,"{'cote', 'ouest'}","{'cote', 'ouest'}",04656402,04656402,coteouest.tv,coteouest.tv,1.0
9979,9979,"{'france', 'digitale'}","{'france', 'digitale'}",nan,nan,francedigitale.org,francedigitale.org,0.8461538461538461
9982,9982,"{'synthetron', 'n.v.'}","{'synthetron', 'n.v.'}",22113401,22113401,synthetron.com,synthetron.com,1.0
9986,41108,"{'brand', 'and', 'celebrities'}","{'brand', 'and', 'celebrities'}",84169813,84169813,brandandcelebrities.com,brandandcelebrities.com,0.8421052631578947
9988,9988,"{'pulpix,', 'inc.'}","{'pulpix,', 'inc.'}",)9925541,)9925541,pulpix.com,pulpix.com,1.0
10000,10000,{'excilys'},{'excilys'},41244320,41244320,excilys.com,excilys.com,1.0
10007,16773,{'orchestra'},{'orchestra'},44713020,44713020,orchestra.eu,orchestra.eu,1.0
10027,10027,"{'videoprofile', 'group'}","{'videoprofile', 'group'}",nan,nan,myvideoprofile.net,myvideoprofile.net,0.9166666666666666
10052,10052,"{'llc', 'walter', 'thompson', 'u.s.a.,', 'j.'}","{'llc', 'walter', 'thompson', 'u.s.a.,', 'j.'}",nan,nan,jwt.com,jwt.com,0.8461538461538461
10055,64309,{'netino'},{'netino'},41456565,41456565,netino.fr,netino.fr,1.0
10067,19445,{'affine'},{'affine'},44904300,44904300,affine.fr,affine.fr,1.0
10068,10068,{'creagile'},{'creagile'},nan,nan,creagile.fr,creagile.fr,0.8461538461538461
10073,158974,"{'makers', 'magic'}","{'makers', 'magic'}",27310623,53611995,magicmakers.fr,magicmakers.fr,0.5789473684210527
10096,76801,{'fidesio'},{'fidesio'},76772761,76772761,fidesio.com,fidesio.com,1.0
10129,39912,"{'up', 'sell'}","{'up', 'sell'}",81894190,81894190,upsell.fr,upsell.fr,1.0
10143,10143,{'vectaury'},{'vectaury'},48258869,48258869,vectaury.io,vectaury.io,1.0
10144,10144,"{'france', 'hightekers'}","{'france', 'hightekers'}",nan,nan,hightekers.com,hightekers.com,1.0
10146,52031,"{'extras', 'des', 'le', 'club'}","{'extras', 'des', 'le', 'club'}",nan,nan,leclubdesextras.com,leclubdesextras.com,1.0
10156,10156,"{'partner', 'performance'}","{'partner', 'performance'}",nan,nan,performancepartner.com,performancepartner.com,0.8461538461538461
10160,42886,{'elevon'},{'elevon'},nan,nan,elevon.fr,elevon.fr,0.9166666666666666
10161,165002,{'enercoop'},{'enercoop'},11093099,58207485,enercoop.fr,enercoop.fr,0.5789473684210527
10168,10168,{'nerim'},{'nerim'},80400500,80400500,nerim.fr,nerim.fr,1.0
10172,10172,{'opteamis'},{'opteamis'},75432673,75432673,opteamis.com,opteamis.com,1.0
10194,71394,{'meilleursagents'},{'meilleursagents'},45662424,45662424,meilleursagents.com,meilleursagents.com,1.0
10195,47466,{'kingcom'},{'kingcom'},40405000,40405000,kingcom.fr,kingcom.fr,1.0
10201,75443,{'devoteam'},{'devoteam'},41494848,41494848,devoteam.com,devoteam.fr,0.5789473684210527
10203,10203,{'heytom'},{'heytom'},nan,nan,heytom.io,heytom.io,0.8461538461538461
10206,283940,"{'software', 'horizon'}","{'software', 'horizon'}",42609490,42609490,hsoftware.com,connect.hsoftware.com,0.5789473684210527
10208,352681,"{'group', 'novencia'}",{'novencia'},44635313,nan,novencia.com,novencia.com,0.5
10210,10210,{'sekoia'},{'sekoia'},44435413,44435413,sekoia.fr,sekoia.fr,1.0
10216,33639,{'nware'},"{'groupe', 'nextiraone', 'nware'}",84171400,84171400,nware.fr,nware.fr,0.7368421052631579
10227,10227,{'sncd'},{'sncd'},40477000,40477000,sncd.org,sncd.org,1.0
10231,56335,{'dakine'},{'dakine'},13863166,)3863166,dakine.com,dakine.com,0.5789473684210527
10249,10249,"{'marriott', 'international,', 'inc.'}","{'marriott', 'international,', 'inc.'}",13803000,13803000,marriott.com,marriott.com,1.0
10260,10260,"{'bevolution', 'agency'}","{'bevolution', 'agency'}",nan,nan,bevolution-agency.com,bevolution-agency.com,1.0
10272,10272,{'airmis'},{'airmis'},nan,nan,airmis.com,airmis.com,0.8461538461538461
10290,10290,{'grafikmente'},{'grafikmente'},42963317,42963317,grafikmente.fr,grafikmente.fr,1.0
10296,10296,"{'media', 'broadcast', '&', 'technologies®', 'mbt'}","{'media', 'broadcast', '&', 'technologies®', 'mbt'}",60421038,60421038,mbt.tv,mbt.tv,1.0
10321,10321,"{'vertuo', 'conseil'}","{'vertuo', 'conseil'}",nan,nan,vertuoconseil.com,vertuoconseil.com,0.8461538461538461
10332,10332,"{'france', 'appex'}","{'france', 'appex'}",49249361,49249361,appex.fr,appex.fr,1.0
10338,10338,"{'and', 'more', 'wam', 'world'}","{'and', 'more', 'wam', 'world'}",47169790,47169790,wam-group.com,wam-group.com,1.0
10353,10353,"{'s.a.', ""novidy's""}","{'s.a.', ""novidy's""}",69197384,69197384,novidys.com,novidys.com,1.0
10361,44472,{'shippeo'},{'shippeo'},29182274,29182274,shippeo.com,shippeo.com,1.0
10386,172432,"{'digital', 'infopro'}","{'digital', 'infopro'}",77929292,77929292,infopro-digital.com,infopro-digital.com,1.0
10391,10391,{'5erue'},{'5erue'},48040549,48040549,5erue.com,5erue.com,1.0
10392,10392,"{'school', 'business', 'paris', 'psb', 'of'}","{'school', 'business', 'paris', 'psb', 'of'}",53364400,53364400,psbedu.paris,psbedu.paris,1.0
10410,10410,"{'skinz', 'sublime'}","{'skinz', 'sublime'}",84791460,84791460,sublimeskinz.com,sublimeskinz.com,1.0
10417,10417,{'mif'},{'mif'},70157777,70157777,mifassur.com,mifassur.com,1.0
10443,48780,"{'quotidien', 'du', 'le', 'médecin'}","{'quotidien', 'du', 'le', 'médecin'}",nan,73281270,lequotidiendumedecin.fr,lequotidiendumedecin.fr,0.5789473684210527
10446,10446,{'restopolitan'},{'restopolitan'},46348728,46348728,restopolitan.com,restopolitan.com,1.0
10447,35144,"{'akeance', 'consulting'}","{'akeance', 'consulting'}",42940890,42940890,akeance.com,akeance.com,1.0
10459,10459,"{'ltd.', 'life', 'lorenz', 'sciences'}","{'ltd.', 'life', 'lorenz', 'sciences'}",nan,nan,lorenz.cc,lorenz.cc,0.8461538461538461
10460,10460,{'codingame'},{'codingame'},54398549,54398549,codingame.com,codingame.com,1.0
10462,10462,"{'sas', 'belharra'}","{'sas', 'belharra'}",59704070,59704070,belharra.fr,belharra.fr,1.0
10469,10469,"{'my', 'music', 'book'}","{'my', 'music', 'book'}",nan,nan,bookmymusic.fr,bookmymusic.fr,1.0
10474,10474,"{'na', 'atelier'}","{'na', 'atelier'}",98705525,98705525,atelierna.com,atelierna.com,1.0
10482,51771,"{'group', 'h8', 'hotel', 'collection'}","{'h8', 'collection'}",53649065,53649065,h8-collection.com,h8-collection.com,0.9210526315789473
10491,10491,{'adalia'},{'adalia'},22640640,22640640,adalia.ma,adalia.ma,1.0
10497,17726,{'qualycloud'},{'qualycloud'},40548964,nan,qualycloud.com,qualycloud.com,0.5789473684210527
10501,10501,{'keyade'},{'keyade'},44799002,44799002,keyade.com,keyade.com,1.0
10505,10505,{'pandacraft'},{'pandacraft'},27151029,27151029,pandacraft.com,pandacraft.com,1.0
10511,10511,{'thetribe.io'},{'thetribe.io'},72476914,72476914,thetribe.io,thetribe.io,1.0
10524,10524,{'vinn'},{'vinn'},51484420,51484420,myvinn.com,myvinn.com,1.0
10537,10537,"{'rivoli', 'patrimoine'}","{'rivoli', 'patrimoine'}",48875302,48875302,rivoli-patrimoine.fr,rivoli-patrimoine.fr,1.0
10548,44607,{'zelros'},{'zelros'},nan,nan,zelros.com,zelros.com,0.8461538461538461
10556,10556,{'cirpack'},{'cirpack'},83753800,83753800,cirpack.com,cirpack.com,1.0
10561,10561,{'sncz'},{'sncz'},nan,nan,sncz.net,sncz.net,0.8461538461538461
10580,359004,{'phenix'},{'phenix'},nan,nan,wearephenix.com,wearephenix.com,0.8461538461538461
10583,10583,"{'itop', 'groupe'}","{'itop', 'groupe'}",70722929,70722929,itop.fr,itop.fr,1.0
10586,67698,{'lekiosk'},{'lekiosk'},53530190,53530190,lekiosk.com,lekiosk.com,1.0
10600,10600,{'voltalis'},{'voltalis'},56432518,56432518,voltalis.com,voltalis.com,1.0
10626,10626,"{'agency', 'steve'}","{'agency', 'steve'}",nan,nan,steve.paris,steve.paris,0.8461538461538461
10634,10634,{'praditus'},{'praditus'},14698971,14698971,praditus.com,praditus.com,1.0
10635,10635,"{'mawenzi', 'partners'}","{'mawenzi', 'partners'}",83642839,83642839,mawenzi-partners.com,mawenzi-partners.com,1.0
10646,10646,{'bidmotion'},{'bidmotion'},nan,nan,bidmotion.com,bidmotion.com,0.8461538461538461
10649,31175,"{'group', 'cxp'}","{'sas', 'cxp'}",53050553,53050553,cxpgroup.com,cxpgroup.com,0.9210526315789473
10663,28717,"{'quality', 'experts', 'adservio', 'it'}",{'adservio'},85091809,85091809,adservio.fr,adservio.fr,0.881578947368421
10672,333352,{'hubware'},{'hubware'},nan,nan,hubwa.re,hubwa.re,0.8461538461538461
10673,10673,{'seeqle'},{'seeqle'},nan,nan,seeqle.com,seeqle.com,0.8461538461538461
10675,10675,"{'samsung', 'for', 'upday'}","{'samsung', 'for', 'upday'}",91727850,91727850,upday.com,upday.com,1.0
10683,10683,{'incenteev'},{'incenteev'},05690918,05690918,incenteev.com,incenteev.com,1.0
10686,10686,{'castalie'},{'castalie'},46201000,46201000,castalie.com,castalie.com,1.0
10688,10688,{'180gram'},{'180gram'},nan,nan,180-g.com,180-g.com,1.0
10692,10692,{'inbox'},{'inbox'},55480270,55480270,inbox-group.com,inbox-group.com,1.0
10716,10716,{'kiwatch'},{'kiwatch'},06110012,06110012,kiwatch.com,kiwatch.com,1.0
10732,10732,{'clustaar'},{'clustaar'},nan,nan,clustaar.com,clustaar.com,0.8461538461538461
10745,10745,{'navya'},{'navya'},nan,nan,navya.tech,navya.tech,0.8461538461538461
10754,10754,{'bam.tech'},{'bam.tech'},nan,nan,bam.tech,bam.tech,0.8461538461538461
10767,10767,{'wandercraft'},{'wandercraft'},41131518,41131518,wandercraft.eu,wandercraft.eu,1.0
10770,10770,{'change'},{'change'},44371314,44371314,change.bz,change.bz,1.0
10784,105637,{'helloasso'},{'helloasso'},24722817,24722817,helloasso.com,helloasso.com,1.0
10795,10795,{'watsoft'},{'watsoft'},56157570,56157570,watsoft.com,watsoft.com,1.0
10808,37927,"{""l'argus""}","{""l'argus""}",53291100,53291100,largus.fr,argusauto.com,0.5789473684210527
10809,10809,"{'ispa', 'consulting'}","{'ispa', 'consulting'}",78141420,78141420,ispaconsulting.com,ispaconsulting.com,1.0
10811,10811,"{'systems', 'konnect'}","{'systems', 'konnect'}",nan,nan,konnect-systems.com,konnect-systems.com,0.8461538461538461
10814,36761,"{'group', 'weaving'}","{'group', 'weaving'}",40282421,40282421,weaving-group.com,weaving-group.com,1.0
10818,10818,{'parella'},{'parella'},85655500,85655500,parella.fr,parella.fr,1.0
10831,162704,{'proparco'},{'proparco'},53443108,53443108,proparco.fr,proparco.fr,1.0
10839,67772,{'heaven'},{'heaven'},75776300,75776300,heaven.fr,heaven.fr,1.0
10842,234089,{'converteo'},{'converteo'},44779943,44779943,converteo.com,converteo.com,1.0
10845,166111,{'billecart-salmon'},{'billecart-salmon'},26526022,26526022,champagne-billecart.fr,champagne-billecart.fr,1.0
10855,10855,{'isatech'},{'isatech'},20320310,20320310,isatech.fr,isatech.fr,1.0
10861,10861,{'lunchr'},{'lunchr'},nan,nan,lunc.hr,lunc.hr,0.8461538461538461
10865,29730,{'cosavostra'},{'cosavostra'},77135080,77135080,cosavostra.com,cosavostra.com,1.0
10895,10895,"{'ninesigma,', 'inc.'}","{'ninesigma,', 'inc.'}",62954800,62954800,ninesigma.com,ninesigma.com,1.0
10920,237190,{'advalo'},{'advalo'},nan,nan,advalo.com,advalo.com,0.8461538461538461
10925,10925,"{'studios', 'amplitude'}","{'studios', 'amplitude'}",44683389,44683389,amplitude-studios.com,amplitude-studios.com,1.0
10927,10927,{'criteo'},{'criteo'},40402290,40402290,storetail.com,storetail.com,1.0
10936,31209,{'coheris'},"{'coheris', 's.a'}",57326060,57326060,coheris.com,coheris.com,0.9210526315789473
10938,10938,"{'leadership', 'carbon'}","{'leadership', 'carbon'}",nan,nan,carbonleadership.co,carbonleadership.co,0.9166666666666666
10941,10941,"{'sas', 'chantal', 'baudron'}","{'sas', 'chantal', 'baudron'}",nan,nan,chantalbaudron.fr,chantalbaudron.fr,0.8461538461538461
10984,10984,"{'logic', 'design'}","{'logic', 'design'}",46048804,46048804,logic-design.com,logic-design.com,1.0
10990,10990,{'arondor'},{'arondor'},71182100,71182100,arondor.com,arondor.com,1.0
10993,10993,"{'imm', 'international'}","{'imm', 'international'}",nan,nan,imm-international.com,imm-international.com,0.8461538461538461
11006,366057,"{'labs', 'work4', 'inc.'}","{'labs', 'work4', 'inc.'}",75090403,75090403,work4labs.com,work4labs.com,1.0
11013,11013,{'firerank'},{'firerank'},nan,nan,firerank.com,firerank.com,0.8461538461538461
11014,11014,{'activeeon'},{'activeeon'},88777660,88777660,activeeon.com,activeeon.com,1.0
11027,361798,"{'hopscotch', 'sa'}","{'hopscotch', 'agence'}",58650000,nan,hopscotch.fr,hopscotch.fr,0.5
11041,11041,{'orange'},{'orange'},44442222,44442222,orange.com,orange.com,1.0
11046,38015,"{'ballon', 'petit', 'le'}","{'ballon', 'petit', 'le'}",58566080,58566080,lepetitballon.com,lepetitballon.com,1.0
11065,11065,{'livementor'},{'livementor'},84170357,84170357,livementor.com,livementor.com,1.0
11069,11069,{'oniam'},{'oniam'},nan,nan,oniam.fr,oniam.fr,0.8461538461538461
11081,11081,{'busy.org'},{'busy.org'},nan,nan,busy.org,busy.org,1.0
11083,73002,{'iscom'},{'iscom'},28361610,28361610,iscom.fr,iscom.fr,1.0
11087,11087,{'kolibree'},{'kolibree'},47387390,47387390,kolibree.com,kolibree.com,1.0
11091,11091,"{'satt', 'nord'}","{'satt', 'nord'}",28360468,28360468,sattnord.fr,sattnord.fr,1.0
11097,333336,{'lunchr'},{'lunchr'},77558376,77558376,lunchr.fr,lunchr.fr,1.0
11107,313623,{'oscaro'},{'oscaro'},41475151,41475151,oscaro.com,oscaro.com,1.0
11116,11116,{'heetch'},{'heetch'},83438946,83438946,heetch.com,heetch.com,1.0
11122,11122,"{'la', 'aérienne', 'réunion'}","{'la', 'aérienne', 'réunion'}",43184600,43184600,la-reunion-aerienne.com,la-reunion-aerienne.com,1.0
11126,170770,{'dba'},{'dba'},42442100,42442100,fr-dba.com,fr-dba.com,1.0
11127,54886,{'conexance'},{'conexance'},28047440,28047440,conexancemd.com,conexancemd.com,1.0
11128,46584,"{'gérard', 'mulot'}","{'mulot', 'maison'}",43268577,43268577,gerard-mulot.com,gerard-mulot.com,0.9210526315789473
11149,56482,{'quitoque'},{'quitoque'},58808020,58808020,quitoque.fr,quitoque.fr,1.0
11155,70856,"{'golden', 'bees'}","{'golden', 'bees'}",nan,nan,goldenbees.fr,goldenbees.fr,0.8461538461538461
11173,11173,"{'gestion', 'isai'}","{'gestion', 'isai'}",nan,nan,isai.fr,isai.fr,0.8461538461538461
11175,13657,"{'publique', 'transformation'}","{'la', 'modernisation', ""l'action"", 'publique', 'général', 'pour', 'sgmap', 'secrétariat', 'de'}",nan,nan,modernisation.gouv.fr,modernisation.gouv.fr,0.6410256410256411
11182,11182,"{'technologies', 'data', 'blue'}","{'technologies', 'data', 'blue'}",nan,nan,bluedata-technologies.com,bluedata-technologies.com,1.0
11196,11196,{'swaven'},{'swaven'},nan,nan,swaven.com,swaven.com,0.8461538461538461
11214,11214,"{'jpb', 'systeme'}","{'jpb', 'systeme'}",64797120,64797120,jpb-systeme.com,jpb-systeme.com,1.0
11215,28974,"{'frères', 'mariage'}","{'frères', 'mariage'}",43471854,42722811,mariagefreres.com,mariagefreres.com,0.5789473684210527
11216,24413,"{'bell', 'mister'}","{'bell', 'mister'}",80182842,80182842,misterbell.com,misterbell.com,1.0
11219,11219,{'mytraffic'},{'mytraffic'},nan,nan,mytraffic.fr,mytraffic.fr,0.9166666666666666
